StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND
2026-09-16 05:41:21,2026-09-16 06:05:45,0,125.235.185.136,100,1464,1,2026-09-16 06:05:46,R_4Gw8jQF6UfqMiVw,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,5,7,7,5,7,5,7,6,6,3,2,3,2,3,5,5,5,5,5,6,5,6,6,6,6,5,6,2,6,6,6,5,7,5,7,7,6,6,1,2,1,,1,1,3,1,,4,1,3,2,0,1
2026-09-16 06:35:26,2026-09-16 06:40:30,0,171.255.186.9,100,303,1,2026-09-16 06:40:30,R_4yHNiPddJrsPHTr,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,7,7,7,7,7,7,7,7,7,1,1,1,1,1,5,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,1,2,1,,3,2,4,1,,4,"2,3,5",3,3,1,0
2026-09-16 07:08:33,2026-09-16 07:09:39,0,42.115.242.35,100,65,1,2026-09-16 07:09:39,R_9kbKwwi8jlmksoZ,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-16 07:09:51,2026-09-16 07:14:54,0,113.185.78.49,100,302,1,2026-09-16 07:14:55,R_4y4blQY1NNz9DCS,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,5,4,5,6,6,6,4,3,4,3,2,2,5,5,5,4,5,4,4,5,4,4,4,3,5,2,4,5,5,5,4,4,4,4,4,4,1,1,1,,3,2,4,1,,4,1,3,4,1,1
2026-09-16 07:11:27,2026-09-16 07:17:26,0,42.115.242.35,100,358,1,2026-09-16 07:17:26,R_4JxQnI4FaxGrTGV,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,6,5,6,6,6,6,5,6,6,3,3,6,2,3,5,4,6,6,6,6,6,6,6,4,4,4,4,2,5,5,5,5,6,6,6,6,6,6,1,2,1,,3,2,3,1,,4,"3,5",3,3,1,0
2026-09-16 07:20:10,2026-09-16 07:21:21,0,27.74.160.179,100,71,1,2026-09-16 07:21:22,R_98APemY24IXnpJD,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-16 07:21:49,2026-09-16 07:26:45,0,27.74.160.179,100,296,1,2026-09-16 07:26:46,R_9oWViiF4zQKPBYJ,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,2,4,4,5,1,1,3,1,1,1,6,6,6,5,4,6,2,5,5,5,5,5,6,5,6,6,5,1,2,1,,3,1,5,1,,4,"2,3",5,1,0,0
2026-09-16 08:03:31,2026-09-16 08:11:17,0,123.20.87.98,100,466,1,2026-09-16 08:11:18,R_9Ks4quPcNXLoIYS,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,6,6,5,4,5,6,5,5,4,3,4,5,5,4,5,3,4,3,4,4,4,4,6,6,4,2,5,5,5,4,6,7,7,7,6,6,1,2,1,,1,1,4,1,,4,"1,2",4,4,1,1
2026-09-16 08:10:02,2026-09-16 08:12:09,0,14.226.248.103,100,126,1,2026-09-16 08:12:09,R_4rpYGvGpakbwVDr,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 08:12:16,2026-09-16 08:13:06,0,14.226.248.103,100,50,1,2026-09-16 08:13:07,R_4S0NnAzKjbRwvpi,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-16 08:13:19,2026-09-16 08:17:08,0,14.226.248.103,100,228,1,2026-09-16 08:17:09,R_4N8jYUOWZ2CFUDJ,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,4,5,4,5,3,4,3,4,5,5,4,3,3,5,5,5,5,4,3,3,2,4,3,4,5,4,3,2,3,5,5,3,5,4,3,5,5,3,1,1,1,,3,1,3,1,,4,"1,3",1,1,0,0
2026-09-16 08:49:49,2026-09-16 08:58:05,0,1.54.152.119,100,496,1,2026-09-16 08:58:06,R_9SiwBHJ7O46e5JR,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,5,7,7,6,5,6,6,5,5,1,2,2,1,4,5,4,6,4,5,6,5,5,4,5,4,4,4,2,4,5,6,5,5,5,5,5,5,6,1,2,1,,3,1,4,1,,4,"1,3,4",4,2,0,1
2026-09-16 09:36:09,2026-09-16 09:36:53,0,171.255.60.96,100,44,1,2026-09-16 09:36:53,R_4PiEyQADyRBoE8n,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16 09:38:12,2026-09-16 09:42:19,0,113.185.78.198,100,246,1,2026-09-16 09:42:19,R_4nIcU7IDYttOzCq,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,1,2,1,,3,1,4,1,,4,1,1,2,0,1
2026-09-16 09:37:56,2026-09-16 09:42:42,0,125.235.188.128,100,285,1,2026-09-16 09:42:42,R_4hchXsVDQ2wdfVg,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 09:35:04,2026-09-16 09:46:35,0,171.253.3.7,100,690,1,2026-09-16 09:46:35,R_9EahpmAefFP7gjR,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,6,4,1,7,7,6,5,3,2,5,7,2,5,6,3,1,2,6,4,7,6,5,6,6,4,2,6,6,7,7,5,7,7,7,6,4,1,1,1,,1,1,4,1,,4,"1,3",1,4,1,1
2026-09-16 09:42:24,2026-09-16 09:49:19,0,42.116.228.57,100,415,1,2026-09-16 09:49:20,R_4IRIV2UUTqifW8H,,,,,10.0361,105.7941,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,,3,1,2,1,,4,"1,2",1,2,0,1
2026-09-16 09:37:19,2026-09-16 09:52:36,0,171.255.60.96,100,917,1,2026-09-16 09:52:37,R_4r0lzga1OiBT3Xq,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,6,6,6,5,5,5,5,5,5,2,2,2,2,2,5,6,3,4,5,5,4,5,5,4,3,5,4,2,5,4,4,5,6,6,6,6,6,6,1,2,1,,3,1,3,1,,4,1,1,1,0,0
2026-09-16 09:44:32,2026-09-16 09:54:47,0,125.235.188.128,100,614,1,2026-09-16 09:54:47,R_9YVUuwKyjGbFQuv,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,5,6,6,5,5,7,7,7,6,1,1,1,1,1,5,6,6,5,6,6,6,6,6,6,6,6,7,2,6,7,7,5,7,7,7,7,6,5,1,2,5,Đắk Lắk,3,1,3,1,,3,"1,3,5",1,4,1,1
2026-09-16 10:00:40,2026-09-16 10:01:15,0,171.253.136.35,100,34,1,2026-09-16 10:01:16,R_4QJJA0W77yfkf3f,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 10:01:23,2026-09-16 10:05:34,0,171.253.136.35,100,251,1,2026-09-16 10:05:35,R_9s71xNTjQYjGPBL,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,2,2,3,2,3,2,5,5,3,5,5,5,5,5,5,6,5,6,5,5,5,5,6,6,5,5,6,2,5,6,5,6,6,5,6,5,5,5,1,2,5,Bến Tre,3,2,4,1,,3,"1,3,5",1,1,0,0
2026-09-16 10:10:44,2026-09-16 10:13:16,0,42.118.40.149,100,152,1,2026-09-16 10:13:16,R_9ok8Jda9jJ1vuCP,,,,,10.422,106.422,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 10:14:01,2026-09-16 10:21:26,0,42.118.40.149,100,444,1,2026-09-16 10:21:26,R_9pJMdizdvp2fSSt,,,,,10.422,106.422,anonymous,VI,true,FL_56,,1,1,1,2,1,6,5,6,5,6,7,6,6,6,3,1,2,5,3,5,6,4,5,5,5,5,4,5,6,5,7,5,2,5,5,6,6,7,7,7,7,7,7,1,2,1,,3,2,2,1,,3,"1,2",4,4,1,1
2026-09-16 16:58:47,2026-09-16 17:04:23,0,113.185.73.240,100,336,1,2026-09-16 17:04:24,R_9RyjateZOgpf2Rk,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,5,6,6,3,5,5,4,5,4,6,7,4,4,4,5,5,4,5,6,5,4,4,4,5,2,2,3,2,5,3,5,4,6,7,5,5,6,5,1,1,1,,1,1,4,1,,4,1,4,1,0,0
2026-09-16 18:20:17,2026-09-16 18:20:53,0,14.161.15.126,100,35,1,2026-09-16 18:20:53,R_9egziMqr0ZUvCjC,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 20:02:23,2026-09-16 20:11:55,0,14.172.57.252,100,572,1,2026-09-16 20:11:55,R_4pMte4iszsHwFpC,,,,,10.3444,107.0875,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,6,6,6,7,6,4,5,1,2,1,1,2,5,7,6,7,6,7,7,7,6,6,6,4,6,2,6,6,6,5,7,7,7,7,7,7,1,2,1,,3,2,3,1,,3,"1,3",5,4,1,1
2026-09-16 20:11:54,2026-09-16 20:12:44,0,14.187.239.157,100,50,1,2026-09-16 20:12:45,R_9fqaMgd2ZfOow1z,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16 20:12:56,2026-09-16 20:13:43,0,14.187.239.157,100,47,1,2026-09-16 20:13:44,R_9s56EzAIFmiiFy2,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-16 20:06:39,2026-09-16 20:18:33,0,14.187.239.157,100,714,1,2026-09-16 20:18:33,R_4Iv257cBzzLtaqh,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,3,4,5,2,5,4,4,5,2,2,2,2,2,5,5,4,4,5,5,4,5,4,4,4,2,4,2,5,5,4,5,6,6,7,7,5,5,1,2,1,,3,1,4,1,,4,"1,3",1,2,0,1
2026-09-16 20:12:29,2026-09-16 20:19:58,0,14.187.141.102,100,449,1,2026-09-16 20:19:59,R_9eQi20BMcH0hNyQ,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,4,5,6,4,5,6,6,5,6,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,2,5,4,5,5,7,4,6,7,5,4,1,1,1,,3,2,3,3,,3,"1,3",4,3,1,0
2026-09-16 20:47:58,2026-09-16 20:49:53,0,14.191.223.11,100,114,1,2026-09-16 20:49:53,R_4aXw1WjZ4zGgAjT,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-16 21:03:17,2026-09-16 21:04:36,0,116.111.184.158,100,79,1,2026-09-16 21:04:37,R_96627Vhkhl8uYLv,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-16 21:05:09,2026-09-16 21:09:52,0,116.111.184.158,100,282,1,2026-09-16 21:09:57,R_4MPXQFncYO5GhG4,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,4,5,5,6,7,7,6,5,7,2,2,1,2,1,5,6,6,4,6,6,6,6,5,5,7,7,5,2,6,6,6,5,7,7,7,7,6,6,1,2,1,,3,1,5,1,,4,"1,3",1,4,1,1
2026-09-16 21:28:38,2026-09-16 21:33:54,0,14.169.252.49,100,316,1,2026-09-16 21:33:55,R_4qHUo7Zm18ZGxfk,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,4,4,4,7,7,7,7,2,2,2,2,2,5,6,6,6,6,6,6,6,7,5,6,7,6,2,6,6,7,6,7,7,7,7,7,7,1,2,1,,3,1,4,1,,4,"1,3",1,2,0,1
2026-09-16 21:45:13,2026-09-16 21:57:36,0,103.199.40.11,100,743,1,2026-09-16 21:57:36,R_9YX02AQcIwP2hKp,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16 21:59:06,2026-09-16 22:02:01,0,103.199.40.11,100,175,1,2026-09-16 22:02:02,R_4aV4S526AQMpf26,,,,,10.822,106.6257,anonymous,VI,true,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-16 22:02:09,2026-09-16 22:03:11,0,103.199.40.11,100,62,1,2026-09-16 22:03:11,R_4QEvN6KRZpb7uJ0,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-16 22:03:20,2026-09-16 22:13:39,0,103.199.40.11,100,618,1,2026-09-16 22:13:39,R_90qpehbVsYavIub,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,4,4,4,4,4,2,4,3,3,4,5,5,4,5,5,4,4,4,4,4,4,4,5,5,6,6,5,2,6,6,6,4,4,6,6,5,2,2,1,2,1,,3,1,3,1,,3,"1,3",1,1,0,0
2026-09-16 21:50:55,2026-09-16 22:36:25,0,171.246.105.25,100,2729,1,2026-09-16 22:36:26,R_9prjN8Hpc888w8c,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,5,4,4,5,6,4,4,3,3,5,1,7,4,3,4,5,6,4,4,4,4,5,4,6,5,5,4,5,3,3,4,3,2,5,4,5,5,4,1,2,1,,3,1,3,3,,3,"1,3",3,1,0,0
2026-09-16 22:51:13,2026-09-16 23:40:18,0,42.118.96.94,100,2945,1,2026-09-16 23:40:18,R_4S9OHR4hxq9jpUR,,,,,21.0184,105.8461,anonymous,VI,,FL_56,,1,1,1,1,1,4,3,6,5,4,4,5,6,6,3,3,3,5,2,5,5,6,5,4,4,5,3,2,4,2,1,4,2,4,3,3,5,6,1,2,2,5,5,1,1,1,,1,1,3,1,,4,1,1,2,0,1
2026-09-16 23:49:02,2026-09-16 23:49:55,0,171.233.134.83,100,53,1,2026-09-16 23:49:56,R_9ibw89pIMtXoN66,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 00:08:23,2026-09-17 00:13:35,0,113.185.73.18,100,311,1,2026-09-17 00:13:36,R_9McCv4BngZPhxn3,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,7,7,7,6,6,6,7,7,7,2,2,3,2,2,5,6,6,6,6,7,7,7,6,6,7,5,6,2,7,6,7,6,7,6,6,7,6,1,1,1,1,,3,2,3,1,,3,"1,3",1,3,1,0
2026-09-10 00:50:41,2026-09-10 01:01:38,0,14.187.145.204,19,656,0,2026-09-17 01:01:39,R_4k1tSurco03y8BT,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID16,QID83,QID80,QID81,QID82",1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 01:00:57,2026-09-10 01:01:58,0,14.241.251.212,19,60,0,2026-09-17 01:01:59,R_9cTCYl3hJwzyHZb,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID81,QID82,QID80,QID16,QID83",1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 01:05:04,2026-09-17 01:14:02,0,113.22.205.234,100,537,1,2026-09-17 01:14:08,R_4lVzeBU58cm9RSa,,,,,10.0461,105.721,anonymous,VI,,FL_56,,1,1,1,2,1,4,6,6,6,6,5,5,5,5,4,2,3,5,2,5,4,4,4,4,5,5,4,5,4,4,4,4,2,4,4,4,5,4,6,6,6,6,6,1,1,1,,3,1,1,3,,2,5,1,4,1,1
2026-09-17 01:07:33,2026-09-17 01:17:20,0,103.199.70.183,100,587,1,2026-09-17 01:17:22,R_9srdwz6MKIDT9nP,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,7,1,7,7,6,7,7,1,1,1,1,1,5,6,7,5,5,7,6,6,6,6,6,6,6,2,6,6,6,5,7,7,7,7,7,7,1,2,1,,3,2,3,3,,3,1,3,2,0,1
2026-09-17 01:54:59,2026-09-17 02:06:01,0,14.187.239.157,100,662,1,2026-09-17 02:06:01,R_4imBvzQHNwXY9fn,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,2,2,2,5,4,4,2,2,5,2,1,1,1,2,5,6,4,6,6,6,6,6,5,4,6,6,7,2,6,6,7,5,6,2,7,6,6,6,1,2,1,,3,1,3,1,,4,"1,5",1,1,0,0
2026-09-17 02:14:57,2026-09-17 02:15:28,0,171.233.134.83,100,30,1,2026-09-17 02:15:28,R_4MclzNWLF9hmvMM,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 02:16:07,2026-09-17 02:16:51,0,171.233.134.83,100,44,1,2026-09-17 02:16:57,R_4LvOK0dw5AAXBdN,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 02:36:04,2026-09-17 02:38:05,0,14.169.148.60,100,121,1,2026-09-17 02:38:10,R_4Qxir1yvp7VOsuZ,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 02:38:26,2026-09-17 02:46:37,0,14.169.148.60,100,490,1,2026-09-17 02:46:38,R_9D0txV2pI7ezzxN,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,5,5,7,4,5,5,5,7,5,6,6,6,4,6,5,5,2,2,6,6,5,2,4,5,6,6,6,2,5,6,5,2,1,7,7,7,5,5,1,1,1,,3,1,3,1,,4,1,5,2,0,1
2026-09-10 03:06:46,2026-09-10 03:07:20,0,171.251.234.106,15,33,0,2026-09-17 03:07:24,R_90ug28NyrQymJ0q,,,,,10.822,106.6257,anonymous,VI,,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-17 03:12:41,2026-09-17 03:20:22,0,103.199.52.251,100,460,1,2026-09-17 03:20:22,R_4QQssCNeTussS3k,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,5,5,5,5,4,5,5,5,4,3,3,3,5,3,5,5,5,4,5,5,4,6,5,5,5,4,5,2,6,5,5,5,5,5,6,6,5,4,1,1,5,An Giang,1,1,4,1,,4,"1,3,5",1,3,1,0
2026-09-17 05:06:23,2026-09-17 05:09:37,0,123.20.220.99,100,193,1,2026-09-17 05:09:37,R_4HpM2xEDeYnr9Rh,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 05:10:08,2026-09-17 05:23:13,0,123.20.220.99,100,784,1,2026-09-17 05:23:14,R_9PtnbWNA0TVf7UT,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,2,6,7,5,6,7,5,5,5,6,6,7,7,7,5,3,2,1,2,2,2,5,5,2,2,3,2,2,3,4,3,3,6,6,6,6,3,2,2,2,1,,2,3,4,1,,4,"1,5",5,4,1,1
2026-09-17 05:32:57,2026-09-17 05:34:08,0,123.20.220.99,100,71,1,2026-09-17 05:34:09,R_4tloUXgXaRhQA2d,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 05:34:12,2026-09-10 05:34:27,0,171.243.50.189,7,15,0,2026-09-17 05:34:28,R_9PzxT0rwDL61uEm,,,,,10.822,106.6257,anonymous,VI,,FL_4,QID5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-17 05:49:30,2026-09-17 05:52:20,0,171.251.233.127,100,170,1,2026-09-17 05:52:20,R_9HYbO1ehOzSLJ2x,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 05:52:42,2026-09-17 05:52:49,0,171.251.233.127,100,6,1,2026-09-17 05:52:49,R_4eXcv2rvsLIpaIe,,,,,10.822,106.6257,anonymous,VI,,FL_EOS_ID,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-17 05:52:55,2026-09-17 05:53:37,0,171.251.233.127,100,41,1,2026-09-17 05:53:37,R_4ma7FCyzR1G0Tr1,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 05:53:49,2026-09-17 05:54:32,0,171.251.233.127,100,42,1,2026-09-17 05:54:33,R_9fVtomVUoxbv2R0,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 05:55:11,2026-09-17 05:55:34,0,171.251.233.127,100,22,1,2026-09-17 05:55:34,R_91YHT1cAgSXMwgO,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 05:55:41,2026-09-17 05:55:59,0,171.251.233.127,100,17,1,2026-09-17 05:55:59,R_4E5AiVS97h5hQkM,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 05:54:59,2026-09-17 06:00:33,0,171.251.233.127,100,333,1,2026-09-17 06:00:34,R_9nPXFhRbuMBE0WV,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,6,6,6,4,4,3,3,6,3,6,5,5,6,4,6,4,6,6,5,6,5,6,4,5,5,4,6,6,7,4,4,6,4,5,6,6,1,1,2,2,1,,2,3,5,1,,4,"1,2",5,2,0,1
2026-09-17 06:52:21,2026-09-17 06:56:17,0,103.199.36.240,100,236,1,2026-09-17 06:56:18,R_4ru6PtJLPPISyBV,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,7,7,7,7,7,7,7,7,4,2,2,2,4,6,6,6,6,7,6,6,6,6,6,4,3,6,6,7,4,6,4,4,4,4,4,4,6,1,1,1,,3,1,1,3,,4,"1,5",4,2,0,1
2026-09-17 05:34:14,2026-09-17 07:12:49,0,123.20.220.99,100,5915,1,2026-09-17 07:12:50,R_9QlHcFORxgLBesE,,,,,10.822,106.6257,anonymous,VI,true,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 07:12:56,2026-09-17 07:14:52,0,123.20.220.99,100,116,1,2026-09-17 07:14:53,R_9TAjJeQTIOkdXpW,,,,,10.822,106.6257,anonymous,VI,true,FL_38,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 07:14:58,2026-09-17 07:15:30,0,123.20.220.99,100,31,1,2026-09-17 07:15:31,R_4y2yzDTIiN3Qkkj,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 07:15:35,2026-09-17 07:16:02,0,123.20.220.99,100,27,1,2026-09-17 07:16:03,R_42JZ5wE1VVlIVsg,,,,,10.822,106.6257,anonymous,VI,true,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 07:16:13,2026-09-17 07:16:31,0,123.20.220.99,100,18,1,2026-09-17 07:16:31,R_9V4NeMLOPO1dkAk,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
